smart_home	-0.0062018	0.00192305	-0.00276198	0.00874245	-0.00471336	-0.00229823	0.0059606	-0.000214738	0.00328215	3.37322e-05	0.000157039	-0.00558216	-0.00357111	-0.00831524	0.00796608	-0.00138372	0.00272941	0.00599849	0.00219929	0.000963027	-0.0108494	-0.00730127	0.00813202	0.00711846	-0.00580606	-0.00466905	0.00378705	0.003447	-0.00255976	-0.0082896	-0.00393325	-0.0115909	0.000549686	0.00499564	-0.00601001	0.00356565	-0.00800746	-0.00384094	-0.0032351	0.00466302	-0.00534096	-0.00601123	0.00218495	0.00742584	-0.000978733	0.000761271	-0.0035883	-0.000984869	0.00389799	-0.0066477	-7.94257e-05	0.0113623	0.00458524	-0.00194224	0.0015993	-0.00414104	0.000654705	0.00868994	0.00138292	-0.00207584	0.00800669	0.0125296	0.00185594	0.0108188	0.00490078	0.000556625	0.00340073	-0.00445514	0.000354055	0.00108115	0.00444764	0.00132718	-0.00693136	0.00518092	0.00531636	-0.00269569	-0.00797557	0.00273358	0.00622536	0.0079014	3.04871e-05	0.0092614	0.00338503	-8.75906e-05	-0.000385151	0.0123899	0.0127707	-0.00701813	-0.000719491	0.0078026	-0.00295816	-0.00655869	0.00341766	0.00389549	-0.00778498	5.92616e-05	0.0116256	0.0101062	0.00382446	0.0155662
food_delivery	0.00991717	-0.000359489	-0.00535796	0.00273202	-0.00788101	-0.00104297	-0.00344987	-4.48596e-05	0.00211425	0.00191295	-0.00572205	0.00317494	-0.000496171	0.00703965	-0.000463609	-0.00390135	0.00281547	0.00396772	0.0041555	0.000113147	-0.00146172	-0.00384767	0.000274242	0.00468211	0.00286077	0.00483402	0.00872546	-0.00164174	0.00210719	-0.00715742	-0.00735684	-0.0046356	-0.0125957	0.00100724	0.000505784	0.00262826	-0.00175933	0.00325775	0.000862533	-0.00487469	-0.00636697	0.00463315	0.008804	-0.00525794	0.00133955	0.00157456	-0.00191317	0.00174498	-0.000611356	-0.00299292	0.00402845	-0.000682427	0.00100527	-0.0067436	-0.000102046	-0.00127072	0.00174872	-0.00521217	0.00487689	0.000694606	0.00326735	-0.00236927	0.00340485	0.0030448	0.00939363	-0.00223048	-0.00541744	-0.00546579	-0.00158553	-0.000868694	0.00723728	0.00202798	0.00104266	0.00252245	-0.0031697	0.00135477	-0.000722171	0.00391684	-0.0031497	-0.00779062	0.00328468	0.000944127	-0.00234062	0.00805613	-0.00231752	-0.00209856	-0.0058416	0.00244901	-0.00284392	-0.00273491	0.00363976	0.00110476	-0.000299212	-0.0052055	-0.00499158	8.64656e-05	0.0015684	-0.00105906	0.00420252	0.00312011
credit	-0.00644695	0.0050528	-0.00989813	0.0033321	-0.000335104	-0.00246368	-0.0113112	0.0166978	-0.00833114	-0.0174601	0.00435202	0.0061067	-0.00198564	0.01245	-0.00189416	0.000120735	0.0285472	-0.00395496	-0.000934583	0.00237592	-0.000384815	-0.0174913	-0.00643426	0.0109457	-0.0142703	-0.00686839	-0.000140609	-0.00216004	-0.0017119	0.00767292	-0.0100474	-0.00452101	-0.00180991	-0.00483767	-0.0105764	0.00197933	0.00105061	-0.00273595	-0.00388017	0.00231133	0.00469143	0.00444603	0.00156289	0.00427011	0.0111406	-0.00322289	-0.011787	0.0122832	0.00632129	-0.0106264	0.00209461	0.00601612	0.00114397	0.0128221	-0.00931264	0.00142452	0.00622736	0.000751862	0.00283159	0.000867067	0.00024904	-0.00876888	0.00694009	0.000849459	0.00649223	0.00534067	-0.00428336	0.00950409	0.00383392	-0.00597022	0.00364136	-0.00347645	-0.00108779	-0.0183444	-0.000152314	0.00170894	0.000741887	-0.000323852	0.00494569	0.017904	-0.00471346	-0.000950045	-0.000173479	0.000594207	0.011494	-0.0102606	-0.00579774	-0.00377014	-0.000103508	-0.0118246	-0.0125367	-0.00089915	-0.012802	-0.0217035	0.0014102	-0.00328904	0.00795705	0.00967396	-0.000283223	-0.00402609
rental	-0.00610643	-0.0049605	0.000751017	-0.00142734	-0.0066108	-0.00119129	0.00992425	0.00267291	-0.000477862	0.00401814	-0.000163312	-0.0067123	-0.00367881	-0.000411887	0.00424231	-0.00128369	0.00213689	0.00397987	0.0018419	0.000716256	0.00579107	-0.00243083	0.00275822	0.0087702	0.002258	0.00393989	0.00291634	-0.00387615	-0.00670706	-0.00341812	-0.0122839	-0.00559014	0.00864091	-0.00747478	-0.00367798	-0.00519131	0.00201443	0.000102276	-0.00287871	0.00228442	-0.000116441	0.00301429	0.0146462	0.00045503	0.00545802	0.0127454	0.000382453	-0.000797996	0.00312287	0.000951066	0.00855743	-0.000497795	0.000203356	-0.00064443	-0.00265011	-0.004376	-0.00053567	-0.0049375	-0.000352612	-0.00391505	0.00523576	0.00391299	-0.00459577	0.00368821	0.00449493	0.00212445	0.00486929	-0.00149494	-0.000971332	-0.0101807	0.000403217	-0.000904564	-0.0055243	-0.000462295	-0.0018304	-0.00426322	-0.00172478	-0.00298343	0.00115007	-0.00174663	-0.00277647	0.00517037	0.00252293	0.00320531	0.00266999	-0.00641154	-0.00334331	0.000769502	0.00298691	-0.0111963	0.00312364	0.00320753	0.00797764	-0.000984908	0.00468658	0.000132997	0.00171426	0.00458091	0.00623785	0.00832916
venture_capital	0.000637357	0.00154167	-0.00354559	0.00362531	0.00130703	-0.00637114	-0.00130548	0.001947	-3.53782e-05	-0.000626579	0.00190077	0.00269821	0.0030211	0.00314845	0.00184073	0.00389493	-0.000660623	0.00183475	-0.0101777	0.000578145	-0.00181926	-0.00217594	-0.00268187	-0.000945793	-0.0043839	0.00392132	0.00196203	-0.00406735	-0.00075234	-0.000493011	-0.00334238	-0.00169956	-0.0016886	-0.00167206	0.00217794	-0.00184012	0.00237541	0.00176888	-0.00697334	0.000640263	0.00405899	-0.00815761	0.00267357	0.0015642	0.00173439	0.00070703	0.0005231	0.00415401	0.000116442	0.000463451	0.00609852	2.78792e-05	-0.00495442	-0.00022189	0.00046346	0.00462012	0.00416985	0.00666856	-0.00160706	-0.00446468	0.00464603	-0.00253068	0.00469822	0.000320208	-0.00144192	-0.00300784	-0.0067366	-0.00294554	0.00270408	-0.00357699	-0.00132271	-0.00571973	-0.0015732	-0.00439306	0.0101273	0.00312046	0.00122263	-0.00278103	0.00724599	0.0057349	0.00401336	-0.00113862	0.000604082	0.00305021	0.000838265	0.00388068	-0.00174764	0.00156949	0.00752608	-0.00504386	0.00182514	0.00284382	-0.0078829	-0.00472712	0.00153622	0.00667728	-0.00106274	-0.00015237	-0.000463752	-0.00955642
enterprise_applications	-0.00457823	0.000915192	0.00147893	0.000639712	-0.00636742	-0.0030364	0.00263484	0.003692	-8.61586e-05	0.000238072	-0.00143694	0.00304774	0.00151307	-0.00268141	-0.00401873	-0.0064628	0.00305064	-0.000753264	0.000725626	-0.00215396	-0.00209742	-0.00344484	-0.000466192	0.00236046	-0.00220944	0.00408536	0.00649545	0.00461743	-0.00225103	0.00328785	0.00193438	-0.00229174	0.00508414	0.0048381	-0.00267254	0.00245742	-0.00426197	0.00418885	0.0048937	0.00425533	0.00054373	0.00195794	0.0033298	0.00459587	0.00122058	-0.00112665	-0.00270424	0.00166332	0.00191631	0.00134857	-0.00343336	-0.00545409	8.59995e-05	-0.0024492	0.00236593	0.000582788	0.00234348	-0.00191907	0.000105831	0.00634043	0.00410423	0.00107557	-0.00106154	-0.000974734	-0.00151427	0.00654051	-0.00573086	-0.00491313	0.00321885	0.0057898	0.000954138	-0.000500308	0.00259039	-0.00393233	0.00248633	-0.00155156	0.00429437	0.00380703	0.00076277	-0.00203645	-0.00383799	0.00163813	0.00297901	-0.0021792	0.000321532	0.00387505	-0.000338446	0.000760364	0.000820439	-0.00306259	-0.000331973	0.000653228	0.00274361	-0.00117336	-0.00608963	0.00210796	-0.00371581	-0.00119365	0.00196728	0.00224363
crowdsourcing	0.00378981	-0.00888068	0.00246084	0.0188539	-0.000356368	-0.0059978	0.0072126	0.00175225	-0.0121788	-0.00223904	-0.000972625	0.00147463	-0.0064421	-0.00808971	-0.0143994	-0.00343035	0.00830096	0.00299924	-0.0045222	-0.00494402	0.0100426	-0.00539751	-0.0025221	-0.00537843	-0.00868433	-0.00101169	-0.00712788	-0.00592727	-0.00220209	-0.0031215	0.000546155	-0.0129528	-0.00698426	0.00861393	-0.00268311	0.00253942	-0.000363734	0.00290629	0.00646986	2.87811e-05	0.0029235	-0.00514557	0.00939308	0.00522187	0.00281516	-0.00588136	-0.00713759	-0.00143664	0.00616708	-0.00293915	0.00618152	-0.00308826	-6.43636e-05	0.0012796	0.00159064	0.00384045	0.00400545	-0.000622538	-0.00139348	-0.00373815	-0.0068149	0.00665904	0.00374473	0.00310143	0.00918887	0.00176764	-0.00386349	0.00605118	0.00226048	-0.000629349	-0.00563698	0.0167197	1.49077e-07	-0.00687034	0.00893428	-0.00404039	0.00299572	0.00319639	-0.00102772	-0.0121301	-0.00469677	-0.00129803	0.00153561	-0.000206111	0.00115429	0.0014836	0.00107097	0.000743085	0.0048177	0.000725773	0.0056223	-0.00395623	0.000158208	-0.00256199	-0.00554199	0.00298099	-0.00513436	-0.00438236	-0.00733342	3.76773e-05
advanced_materials	-0.00521254	-0.00257153	-0.0050105	0.00420691	-0.00147171	-0.00679268	0.0053314	-0.000691138	-0.0015355	-0.00222883	0.00660209	-0.00172326	0.00531763	0.00246008	0.00246209	0.00330276	-0.00337818	-0.000188802	0.00283243	-0.0055342	0.000872064	-0.00242609	0.00588866	-0.00835138	0.00262787	-0.00558719	0.00262375	0.0107012	0.00013531	0.00298981	-0.00646076	0.00384346	-0.00276272	0.00188291	-0.00357439	-0.00414613	0.00216301	0.0073542	-0.00495783	-0.00262366	-0.00591717	-0.000980311	-0.00265992	-0.00360138	0.00436994	3.99614e-05	0.00157287	0.00584444	0.00396795	-0.00164012	0.00744393	0.00589427	-0.00948774	0.00175529	-0.00313243	-0.00627921	0.00226466	0.00272571	-0.000421616	-0.00450023	-0.00651229	0.000443447	-0.00277517	-0.00018826	-0.00598673	0.00217098	-0.00319887	-0.00442541	0.00286978	0.00424938	-0.000517803	0.00453599	0.00285712	-0.00135406	-0.00518156	-0.00517777	0.00206426	-0.000731383	-0.00238889	0.000466213	-0.00116056	-0.000954149	-0.00112346	0.00307116	0.00455498	0.00304961	0.000533645	0.00025148	0.00349249	-0.00137855	0.000777173	-0.0015421	0.00733536	0.00133885	-0.00277176	-0.00330139	0.00436678	8.52637e-05	-0.00245082	-0.00227459
employment	-0.0136081	-0.00873772	-0.011965	0.015064	0.0124974	-0.0271051	0.0127684	-0.00942299	-0.00213338	0.019036	0.00265625	-0.0019627	0.0196599	6.63257e-05	0.00713191	0.00792131	0.0165397	0.00122923	-0.0157279	-0.0152037	0.000720765	0.0111034	0.00766297	0.01109	-0.00958742	0.0101308	0.00878844	-0.000199943	-0.00820871	-0.00689233	0.00590312	-0.0091268	-0.0188851	0.0152158	0.00989962	-7.44693e-05	0.00689772	-0.00784141	-0.0107759	-0.0011831	-0.0219461	0.0122157	0.0315481	-0.00558413	-0.0191775	0.00615288	-0.0182878	-0.000736001	-0.00622256	0.00884653	-0.0125919	-0.0048321	-0.0106828	0.0144931	-0.0160645	-0.00452896	0.0091785	-0.005873	0.00530598	-0.0109348	0.0036997	-0.0023094	-0.00968999	0.00108278	0.000843081	0.013893	-0.00663474	0.00540485	-0.00394351	-0.00727517	0.00467844	0.00612308	-0.014971	-0.0120463	0.0089974	0.0253572	0.00515663	0.00219273	-0.00368106	-0.0247795	-0.010202	-0.0040237	-0.0144861	-0.00789079	-0.00303333	0.00206297	0.00198212	0.0106722	-0.00324034	0.00248064	-0.0168716	-0.00727397	0.00719327	-0.0149476	0.00275919	0.00943974	-0.00817305	-0.0186326	-0.0154956	0.0131537
higher_education	-0.00365011	0.00219025	0.000118006	-9.04953e-05	-0.00369501	-0.00510753	0.00371425	0.00511409	-0.00507582	-0.000247907	0.00305417	-0.000553846	0.00319161	0.00427409	-0.00240141	-0.00119965	-0.00268545	0.00225915	-0.00433834	0.000258207	0.00141528	0.00365202	0.00252943	0.000939988	-0.000176213	-0.00293957	0.000562305	-0.0011677	-0.00190894	0.00279641	0.00621192	-0.00515303	-0.00543942	-0.000950466	-0.00217199	0.00226648	-0.000210858	0.00153974	-0.00195469	-0.00223093	-0.00235038	0.00351419	0.00277523	-0.00262393	-0.00130696	-0.00613364	0.00264036	0.00669885	-0.00253969	0.000319294	-0.00626341	-0.00349554	-0.00289909	-0.00165397	-0.00395556	0.0074507	0.00147453	-0.00525664	0.000752384	-0.00191597	0.00397165	0.00132939	-0.00223306	-0.00387815	0.00280523	-0.00115433	-0.000369712	0.00388073	-0.00251906	0.00101363	-0.000844523	0.0009501	-0.00687461	-0.00544382	-0.00404968	-0.000833299	3.90279e-06	-0.00213232	-0.00377333	0.00387982	-0.00414266	-0.00292533	-0.00212881	0.00143846	-0.00169484	0.00258351	-0.000728177	0.000227035	-0.00154665	-0.00176149	-0.00400501	-0.00066106	0.00230962	0.00134012	-0.00563125	-0.00138988	0.000989279	2.55932e-05	-0.000422018	0.00141925
ad_network	0.00791742	-0.00663444	0.000714199	0.00373405	-0.00924275	-0.00770332	-0.00685534	0.0128348	0.0020612	-0.0078277	-0.00353204	0.016244	0.0013514	0.00600501	-0.00338965	0.00977864	-0.00387602	0.00685019	-0.0025567	-0.0121461	-0.0136216	-0.0152995	-0.00397951	0.00662432	-0.00815178	0.0159408	-0.00164737	-0.00171856	0.00669124	-0.0207317	-0.00997671	-0.00844563	0.0079886	0.0044911	0.00582705	0.0182504	-0.0132753	-0.00548686	0.0143166	-0.00306156	0.0038028	0.00256283	0.0278272	-0.000148591	0.00031232	-0.00904245	-0.0179148	0.00102489	0.00826316	-0.00306833	-0.00215664	-0.0044031	-0.00345975	0.0182613	-0.000179471	0.0119427	0.00613101	-0.00308374	-0.00324665	-0.0146024	-0.00203204	-0.00350462	0.0111257	-0.0129894	0.0067277	0.00594856	0.00996342	0.00837545	-0.00224212	-0.00128882	0.00198913	-0.00948324	0.0278755	0.00355641	0.00649188	0.00214772	0.00248117	-0.00915357	-0.00368417	-0.0094542	0.00701187	0.000315195	-0.00467106	-0.00388726	0.00324817	0.00381871	0.0210782	0.0108077	-0.0061459	-0.00682979	-0.00616478	-0.0177035	-0.00860832	0.00202943	-0.000995881	0.00258158	-0.00690931	0.00273076	-0.017866	0.0134166
email_marketing	0.00122521	-0.0055968	0.0136109	0.0123088	-0.0130165	-0.00952849	-0.00625455	0.010454	-0.000968018	0.00666492	-0.0146466	0.015246	-0.00145868	0.00525195	-0.000698265	0.00411807	0.000412764	0.000223476	0.00709083	-0.00894442	-0.0116405	0.0129151	0.0112328	-0.00365141	0.00773488	-0.0117354	0.00076151	-0.00562045	0.010034	0.0011088	0.000715266	-0.00105752	-0.00561363	-0.00648595	-0.00967273	0.00105877	0.00305204	0.00221778	-0.0100467	0.000262795	-0.00399982	0.00145592	0.00726904	0.00704579	0.000591787	-0.00802522	-0.0108969	0.00230398	-0.00670815	-0.0069992	-0.0178388	-0.00449774	0.0025598	0.00557511	-0.0247418	-0.00537983	-0.0030559	-0.00391302	0.00562358	-0.011457	-0.00632842	0.00235923	-0.00429779	-0.0107311	-0.00240738	-0.00651576	-0.0113206	-0.00645721	0.00280963	-0.00010434	-0.000538853	-0.0108383	0.00499893	-0.00413064	0.0164724	-0.00628965	-0.0129548	0.00624421	-0.000591742	-0.00357557	0.00372624	0.00122834	-0.00338704	-0.00540149	-0.00387333	-0.00490155	-0.0103214	0.00044674	0.00023216	-0.00641744	-0.00688434	-0.0104305	0.0104133	-0.0125928	-0.00517694	-0.00185723	0.0018776	-0.00419876	-0.00685062	0.00079431
it_management	-0.0039522	0.00234342	0.00380658	0.00280627	0.00053901	-0.00426552	-0.000468437	-0.00355359	-0.00454562	-0.000230729	-0.000438727	0.00231515	-0.00276912	-0.00312054	-0.00419436	-8.39823e-05	0.00577621	0.00653392	0.00230139	0.00177619	-0.000367962	-0.00115315	-0.00158254	0.00276515	0.000721817	-0.000453878	0.00240852	-0.000744339	-0.00303284	0.000490643	0.00182774	0.00123135	-0.00486493	0.000487574	-0.00592603	0.000858552	0.000851889	0.00220259	0.000530022	0.00154124	0.000225959	-0.00684507	0.00657098	0.00780558	-0.000435916	-0.000490922	-0.000710057	0.00173056	-0.00322469	-0.00112303	-0.0013536	0.00124195	0.00256839	0.000719193	0.00422768	0.000615293	-0.00212319	0.00335223	-0.00158812	0.00429186	-0.000157961	-0.00319664	-0.000885921	0.00253238	-0.00138081	-0.000198524	-0.00725761	0.000839519	0.00340137	0.00175836	-0.00230356	0.00276659	0.000507579	-0.00420289	-0.0020941	-0.00311215	0.00200397	0.00554821	-0.000222543	-0.00378587	2.40002e-05	3.52284e-05	0.003566	0.00128331	-0.00115988	0.0013541	0.00753254	0.00131337	0.00208497	-0.00613884	-0.00075699	-0.00397005	-0.00228084	1.1729e-05	-0.000878897	0.00460878	-0.00641997	-0.00109188	0.000632941	0.00415886
peer_to_peer	-0.0185065	0.000787809	0.0063985	0.0229089	-0.0235213	-0.0108269	0.0170112	0.00540958	0.00248312	0.00299759	0.0142218	-0.00755691	-0.0107877	-0.00362966	-0.00367136	-0.00569494	0.0194712	0.00560829	-0.01325	0.00034394	0.0120211	-0.00227954	-0.00252562	0.0194669	-0.0216082	0.0134258	0.00403734	-0.00309008	-0.00736906	-0.0117219	-0.00935887	-0.00582045	-0.00305979	0.00523665	0.0034831	0.00161679	0.00167145	-0.0105933	0.0010947	-0.00693533	-0.00188703	-0.00113063	0.011728	0.00769803	0.00855495	0.00755733	0.00142789	-0.00117906	0.00925348	-0.00219016	0.0252262	-0.0175622	-0.00740355	-0.00165512	-0.00636975	0.0104209	0.0065206	0.0153279	0.00266259	-0.00971251	-0.00506968	0.00483885	0.00196564	0.00344881	0.00797386	0.000321576	-0.00871034	-0.00706906	0.0194336	-0.0103463	0.0123898	0.00215249	-0.00576458	-0.00569257	0.0021746	-0.0123702	0.00158836	-0.0108713	-0.00261081	0.010247	0.0109297	0.0146738	-0.0148545	0.000787703	0.0140876	-0.0140674	-0.0141798	-0.00157805	0.00383204	-0.0100479	0.00753639	0.0168857	-0.00918641	-0.0082651	0.00333317	-0.00480417	-0.0030444	-0.00344489	0.00340798	0.00202222
application_performance_management	-0.00857853	0.00201801	-0.00376718	0.000945942	-0.00414537	-0.00640195	0.001917	0.000215686	-0.00156929	0.00169313	-0.00462019	0.00274395	0.00332615	0.00295604	-0.00718192	6.59071e-06	0.00433965	-0.0032191	0.00689786	-0.00356224	-0.00616184	0.00593241	-0.00452805	-0.00337077	0.00234561	0.00693152	0.00381908	0.00905785	0.00167599	0.00647749	0.00420809	-0.000271067	7.26143e-05	0.00417633	-0.0057977	0.00652738	0.00406592	0.00367982	0.00207605	-0.00902222	-0.00018574	0.00365853	0.00742447	-0.00151374	0.00236985	-9.13776e-05	-0.00801785	0.0017111	0.00628591	-0.000105121	-0.00145348	0.00194477	0.00463971	-0.00162206	-0.0021078	0.000637475	-0.00472077	0.00850994	-0.00584103	0.00768273	-0.000122981	0.00455685	-0.00297314	0.00165911	0.00441263	-0.00064	-0.00371457	0.00101079	0.00663664	0.00597733	-0.000872695	-0.000382405	0.00223031	-0.00470732	0.00525203	-0.00331373	0.00175281	0.00423415	-0.00837675	0.000320253	-0.00014172	0.0116976	-0.000738676	-0.00271038	0.00806986	0.00399232	0.00320107	-0.000878184	0.00620471	-0.00509098	-0.00803924	-0.00040787	0.00299743	-0.00293153	-0.00638722	0.00370646	-0.00289961	-0.00201139	-0.00663907	0.0015172
public_relations	0.00192087	0.00715278	0.00157128	0.00455111	0.00233757	-0.00658263	0.00139321	0.00207671	-0.00227296	-0.00208275	-0.00215002	0.00106353	0.00263247	-0.00388558	-0.00101184	0.00216566	0.000831374	0.0024218	0.00524301	0.00105757	-0.00224764	-0.000856988	0.00195007	0.000474465	0.000922187	0.00101112	-0.0016005	-0.000931918	-0.00340443	0.000912144	0.00117794	-0.000423905	-0.000684553	0.00236162	0.00434378	-0.00161885	-0.00291921	-0.00447273	0.00279159	0.00154979	0.00342065	-0.00210898	9.83833e-05	0.00201244	0.000632959	0.00311806	0.00112762	-0.000488908	-0.0021017	-0.00325953	0.00356179	0.00142374	-0.00846478	0.00492695	-0.00487824	-0.00045422	-0.000253906	-0.00138255	-0.00292491	0.00599124	-0.000757868	0.000620779	-0.0113486	0.00117747	0.00289691	1.90018e-05	-0.00145576	-0.00147913	-0.00653757	0.00247364	0.00184624	-0.00377418	0.00270114	-0.00466174	0.00610618	-0.00143868	-0.00245864	0.000802111	-0.00374264	-0.00238654	-0.00438393	0.00155457	-0.0059617	0.00204576	0.000438353	-0.00634421	-0.00152307	0.00294051	0.00268359	-0.00661016	0.00229086	-0.00563695	-0.000718374	0.00292936	-0.00235678	0.000522235	0.00215482	-0.00137554	-0.00469562	-0.00812537
document_management	-0.000937617	-0.00545715	0.00709029	0.00837332	-0.00413814	0.00164402	-0.00347823	0.00193885	-0.00565689	0.00612874	0.003292	0.0129773	-0.00351804	2.68337e-05	0.00573868	-0.00446322	0.00108975	-0.00108663	0.00067308	0.00194494	-0.0123021	0.00113597	-0.00238789	0.0101547	-0.0103829	0.00555969	-0.000864783	0.00733157	-0.000432081	0.00858104	0.0130638	-0.00373778	0.00489753	-0.00143419	-0.00471349	-0.00436281	0.00494508	-0.00104082	-0.00573249	0.000961134	-0.00317129	0.000121183	0.0068029	0.00864097	0.00251688	0.00632836	-0.00277367	0.0102889	0.00353031	-0.00322846	0.000425506	0.00647776	0.0028287	-0.0103586	-0.00114263	-0.00867169	0.00368367	-0.00424807	-0.00259097	-0.00454357	-0.00258768	-0.00295292	-0.00434	0.0161677	-0.000525792	-0.00310477	-0.00402114	-0.00559912	-0.000727338	0.000939574	-0.00250987	-0.00325519	0.00537117	-0.00246394	0.0110742	0.00968212	0.00665701	0.0105491	0.00853576	-0.002774	0.00249529	-0.0122571	0.0055748	0.00300896	0.00472633	-0.000552012	0.00445447	-0.0053791	0.00152677	-0.011765	0.00178631	0.00356994	0.00754221	-0.00118882	0.00138031	0.00537576	-0.00585921	0.00309884	0.00355089	0.0113959
children	-0.0127804	0.000375927	0.00461429	-0.000178103	-0.00414679	0.00798311	0.0156896	-0.00800153	-0.00591171	0.00501992	-0.00274416	-0.00681962	0.0141126	0.0128367	-0.0155517	0.00340219	-0.014234	0.00662399	0.00217197	-0.00150533	-0.00972405	-0.0138714	0.0313621	0.0118635	0.00213156	-0.00870236	-0.00240537	-0.00917922	-0.00650465	-0.00920908	0.00358195	-0.00552758	0.00136779	-0.0119351	0.00938597	0.00213336	-0.00533178	-0.0058371	-0.0126337	0.00625905	0.000977458	0.00477605	0.0195118	-0.00570919	0.00710364	-0.00390557	0.00482913	0.0067656	0.00424414	-0.0107261	-0.00842233	-0.0209473	0.00156938	-0.00714948	0.00689124	0.00742411	0.00587625	-0.00516608	0.00274714	-0.0082725	0.00709577	-0.000355947	0.00905754	-0.0129502	0.0109323	-0.0126433	-0.00956222	-0.00635243	-0.0132164	0.00148971	-0.000273602	0.00926833	-0.00200961	0.00910878	0.00187676	-0.00283824	-0.00319709	0.00936164	0.00301626	0.00576897	-0.00924886	-0.00680802	-0.00301939	0.0011868	0.00182166	0.00763995	-0.0164617	0.0121688	-0.00561692	0.00498308	-0.00726994	0.00163643	0.000526109	0.00997887	0.00594032	0.0139475	0.00330315	-0.00211042	0.0127586	0.0105923
sales_automation	0.00672453	-0.0045289	0.00655045	0.000819318	-0.0145772	-0.0122049	0.00115926	0.000661873	-0.00262196	0.00848939	0.00783304	0.0238434	-0.00384317	0.000622558	-0.00131005	-0.00497075	0.00932757	0.0051321	-0.00839891	0.0016541	-0.00421357	0.00326405	0.000267903	-0.000615588	0.000995172	0.00508528	0.0167467	0.011277	0.00319928	0.00798895	0.0210393	-0.00553881	-0.00632793	-0.0114579	-0.0134341	0.0111652	-0.0184118	-0.000234097	-0.00667287	0.0120978	0.00284806	-0.00805804	0.010139	0.00492781	-0.004553	0.00715597	-0.00865649	0.019025	0.00709679	-0.0108651	-0.00397181	-0.00168813	0.000562887	0.0145493	0.0118759	-0.00844855	-0.0214324	-0.0186743	0.00552661	0.00496025	-0.0139944	0.0120463	-0.0218206	0.0356503	0.0229341	0.00614083	-0.0281447	-0.00501214	-0.00510208	-0.00286974	-0.0281078	0.0153347	0.00750634	-0.00288703	0.0153474	-0.0216653	-0.00655231	0.0102816	0.00723272	0.0111116	-0.00347507	-0.00430929	0.000618129	-0.00125487	-0.0118471	-0.00419009	-0.00201819	0.00870981	-0.000974829	0.000300917	-0.0195448	-0.0202736	0.0130338	-0.0220532	0.00859245	-0.00688837	0.00319007	0.00122914	-0.0013151	0.0128173
it_infrastructure	-0.000951228	0.000615238	1.12474e-07	-0.000878576	-0.00383706	-0.00505269	-0.00405793	-0.000165225	-0.0027879	-9.0056e-05	-0.0015844	0.00119824	0.0014363	-0.00454024	-0.00181777	-0.00115285	-0.00249799	-0.000657598	0.000649978	-0.00102799	-0.00171553	-0.00126602	-0.00828804	0.00683102	-0.000553625	0.00152651	0.00232434	0.00570563	0.00329432	0.00131269	0.00233922	0.000891883	0.00156187	0.00615716	-0.00381443	0.00284024	-0.00386683	0.000257702	-0.00111907	0.00298925	-0.000500836	-0.00199081	-6.82276e-05	0.0033277	0.00199622	-0.0006159	-0.0014963	-0.000527776	-0.00214337	-0.00240178	-0.00132946	-0.00406061	0.00285427	-0.00560742	0.00340052	0.000334385	-0.00171756	0.0105523	0.00421494	0.00565322	0.0047864	-0.00504274	-0.00228507	0.000643468	-0.00201216	-0.00138085	-0.00478476	-0.00176725	0.00469155	0.000979353	0.00151197	-0.000414662	-0.00179933	-0.00290337	4.49664e-06	-0.00846382	0.0046921	0.00614968	0.000345053	-0.00313869	-0.000736826	0.00454529	-0.000726035	0.00268148	-0.00254749	0.00283181	0.00271993	-7.3974e-05	0.00494036	-0.00316507	-0.00436572	-0.00368096	0.00287366	0.0011607	-0.00149282	0.00399675	-0.00106443	-0.000346053	-0.000190055	0.00220094
ticketing	0.00326876	0.00330803	0.00166663	0.00199128	-0.0252041	0.00818475	-0.00731767	0.0210596	0.0040942	-0.00785802	0.00329664	-0.00807658	-0.00480378	0.00307209	-0.00234612	0.00687229	-0.00122797	0.00951874	-0.00224239	0.000274367	-0.000871771	0.0191123	-0.00318639	-0.00147476	-0.000622466	0.0115086	-0.00326504	-0.0112399	0.00035842	0.00133352	-0.00578757	-0.0173256	-0.00264466	0.000527647	0.0134704	0.00775259	-0.00320226	-0.0135924	-0.0166603	0.0052159	0.00567025	0.00170629	0.0214041	-0.0122811	-0.00687605	9.21676e-05	-0.014756	-0.000853212	0.00584364	-0.0120513	-0.00570039	-0.00361059	0.011565	-0.00540371	-0.0128704	-0.0161092	-0.016523	-0.000777839	-0.017537	0.0130947	0.00513623	0.00169342	-0.00735176	0.00544529	0.0056049	0.00807031	-0.00933878	-0.00999985	0.0229004	-0.00850665	0.00157191	-0.00336677	-0.00483327	-0.0203212	0.0044004	-0.0104683	-0.00856514	-0.0219164	0.00235381	-0.0081379	0.00902975	0.0105753	-0.00271166	0.00325928	-0.0085976	-0.0059139	-0.0100067	0.01582	-0.00849151	-0.00300284	0.00854883	-0.00330401	0.00694697	-0.0123472	0.00264187	-0.00403371	0.000290595	0.00625911	0.000734798	-0.0050084
